     i,      c,     ev,    dom,    knn,    lrg,   mean,    med,    reg, 
   45.,    1.0,   0.34,  -0.19,  -0.34,  -0.21, -0.071,  -0.11, -0.098, 
   61.,    0.0,   0.32,  -0.15, 0.0050, -0.031, -0.093,  -0.13, -0.064, 
   58.,    1.0,   0.21, -0.038, -0.010,  0.014,  0.065,  0.030,  0.065, 
   89.,    0.0,   0.13, -0.0030,  0.010,  0.090,   0.10,  0.061,  0.052, 
   81.,    4.0,   0.30,   0.11,   0.22,   0.19,   0.24,   0.22,   0.21, 
   37.,    1.0,   0.33,  -0.15,  -0.13,  -0.15, -0.052, -0.095, -0.079, 
   11.,    0.0,   0.30, -0.0025,   0.21,  0.064, -0.071,  -0.11,  0.058, 
   86.,    1.0,   0.12,  -0.12,  0.085,   0.19,   0.16,   0.12, -0.048, 
   49.,    3.0,   0.32, -0.094, -0.080,  -0.13,  0.019, -0.018,  -0.11, 
   56.,    0.0,   0.23, -0.058, -0.096, -0.073, -0.0031, -0.045, -0.048, 
   4.0,    3.0,   0.56, -0.049,   0.17,  0.018,  -0.23,  -0.26, -0.075, 
   88.,    4.0,   0.48, -0.068,  0.044, -0.0045,  0.058,  0.044, -0.0042, 
   9.0,    4.0,   0.73,  -0.10, -0.098,  -0.11,  -0.19,  -0.20, -0.090, 
   50.,    0.0,    0.0,  0.095,   0.16,   0.14,   0.23,   0.19,   0.27, 
   3.0,    4.0,   0.68,   0.22, -0.066, -0.0012,  -0.15,  -0.16,  0.028, 
   99.,    4.0,   0.55,  -0.19, -0.0040, -0.039, -0.016, -0.030, -0.052, 
   0.0,    4.0,    1.0,  -0.19,  -0.39, -0.063,  -0.47,  -0.48,  -0.13, 
   98.,    3.0,   0.22,   0.11,  0.085,  0.078,   0.12,  0.079,  0.088, 
   11.,    4.0,   0.71, -0.089,  -0.10, -0.083,  -0.18,  -0.19, -0.076, 
   58.,    2.0,   0.28, -0.016,  0.024, -0.0036,  0.067,  0.033, -0.061, 
   29.,    4.0,   0.65, -0.027,   0.15,  0.032,  -0.12,  -0.13, -0.043, 
   76.,    5.0,   0.33, -0.059, -0.0070, -0.072, -0.017, -0.048, -0.078, 
   24.,    5.0,   0.24,   0.11, -0.0070,  0.019,  0.072,  0.042,  0.088, 
   19.,    3.0,   0.41, -0.0050,  0.071,  0.085, -0.071,  -0.11, -0.025, 
   39.,    3.0,   0.32, -0.0050, -0.053,  0.016,  0.016, -0.021, -0.050, 
   74.,    5.0,   0.33, -0.046, -0.035, 0.0023, -0.0095, -0.041, -0.039, 
   82.,    0.0,    0.0,   0.18,   0.13,   0.27,   0.23,   0.19,   0.18, 
   79.,    4.0,   0.33,  0.099,   0.17,   0.17,   0.21,   0.19,   0.10, 
   62.,    4.0,   0.46, -0.096,  0.058,  0.072,  0.075,  0.060,  0.026, 
   5.0,    2.0,   0.57, -0.036, -0.087, -0.036,  -0.23,  -0.27,  -0.12, 
   6.0,    4.0,   0.45,   0.26, -0.0070,   0.13,  0.089,  0.074,   0.17, 
   54.,    5.0,   0.26,  0.043, -0.035, -0.032,  0.056,  0.026,  0.059, 
   79.,    2.0,   0.15,   0.15, -0.013,  0.067,   0.19,   0.16,  0.065, 
   77.,    4.0,   0.54, -0.066, -0.060, -0.051, -0.0073, -0.021, -0.026, 
   15.,    0.0,   0.32, -0.038,  -0.18,  -0.19, -0.093,  -0.13, -0.050, 
   73.,    3.0,   0.27,  -0.11, -0.0090, -0.030,  0.070,  0.034,  -0.13, 
   8.0,    5.0,   0.41,   0.36,   0.27,   0.15, -0.099,  -0.13, -0.053, 
   78.,    5.0,   0.25,  0.033, -0.041, -0.040,  0.064,  0.034,  0.078, 
   34.,    2.0,   0.26,  0.092,   0.14,   0.17,  0.085,  0.051,  0.056, 
   0.0,    1.0,    1.0, -0.034,  -0.21,   0.63,  -0.73,  -0.77,  0.029, 
   42.,    2.0,   0.32, 0.0090, -0.061,  0.036,  0.024, -0.016,  0.015, 
   38.,    2.0,   0.39, 0.0020, -0.067,  0.026, -0.044, -0.083, -0.019, 
   23.,    1.0,   0.17,  0.094,   0.12,  0.083,   0.10,  0.068,  0.091, 
   78.,    1.0,   0.27,  -0.10,   0.10, -0.060, 0.00025, -0.043,  0.029, 
   98.,    0.0,   0.13,  0.047,  -0.13, -0.029,   0.10,  0.061, -0.071, 
   3.0,    3.0,   0.68,   0.13,  0.061,  0.027,  -0.34,  -0.38, -0.055, 
   4.0,    2.0,   0.51,   0.28,   0.15, -0.021,  -0.17,  -0.21,  0.037, 
   28.,    2.0,   0.36,  0.030, -0.014, -0.042, -0.016, -0.055, 0.0068, 
   85.,    0.0,   0.15, -0.054, -0.058, -0.094,  0.084,  0.041, -0.086, 
   89.,    1.0,   0.19, -0.029, -0.047,  0.050,  0.087,  0.052, 0.0022, 
   36.,    1.0,   0.19, -0.029, -0.025, -0.027,  0.087,  0.052,  0.030, 
   79.,    0.0,   0.24, -0.065,  0.017,  0.024, -0.0092, -0.051,  0.058, 
   88.,    2.0,   0.23,  -0.12,  0.013,  0.019,   0.11,  0.080, -0.049, 
   26.,    4.0,   0.57, -0.016,  0.066, -0.023, -0.029, -0.043, -0.019, 
   16.,    3.0,   0.48, -0.059,  -0.10, -0.062,  -0.14,  -0.18, -0.052, 
   59.,    1.0,   0.23, -0.073,  -0.12, -0.068,  0.044, 0.0090, -0.032, 
   47.,    4.0,   0.46, -0.037,  0.061,  0.080,  0.078,  0.063,  0.082, 
   75.,    1.0,   0.19,  0.014, -0.059, -0.071,  0.083,  0.048, 0.0078, 
   71.,    4.0,   0.50,  -0.11, -0.0050,  0.067,  0.034,  0.020, 0.0096, 
   2.0,    1.0,   0.81,   0.12, -0.013,  0.073,  -0.54,  -0.58, -0.094, 
   61.,    3.0,   0.16,   0.16,  0.057,   0.13,   0.18,   0.14,   0.13, 
   27.,    3.0,   0.40,  0.075,  0.011,  0.065, -0.059, -0.096,  0.092, 
   64.,    2.0,   0.40,  -0.19, -0.089, -0.090, -0.056, -0.095,  -0.19, 
   80.,    4.0,   0.60, -0.053, 0.0020, -0.069, -0.068, -0.081, -0.086, 
   93.,    5.0,   0.25,  0.012,  0.092,  0.036,  0.065,  0.035,  0.040, 
   22.,    3.0,   0.42,  0.019,   0.10, -0.082, -0.089,  -0.12,   0.12, 
   93.,    5.0,   0.25,  0.012,  0.092,  0.036,  0.065,  0.035,  0.040, 
   61.,    1.0,   0.32,  0.095, -0.034,  0.033, -0.042, -0.085,  0.061, 
   79.,    0.0,   0.24, -0.065,  0.017,  0.024, -0.0092, -0.051,  0.058, 
   94.,    3.0,   0.18, -0.024,  0.026,  0.069,   0.16,   0.12, -0.026, 
   40.,    2.0,   0.39, -0.037,  -0.20, -0.072, -0.045, -0.084, -0.086, 
   87.,    5.0,   0.19,  0.083, -0.0040,   0.17,   0.13,  0.096,  0.084, 
   18.,    0.0,   0.30,   0.12,  -0.15,  -0.19, -0.071,  -0.11, -0.017, 
   41.,    1.0,   0.54,  -0.29,  -0.33,  -0.17,  -0.27,  -0.31,  -0.43, 
   27.,    3.0,   0.40,  0.075,  0.011,  0.065, -0.059, -0.096,  0.092, 
   16.,    4.0,   0.70, -0.079, -0.033,  -0.18,  -0.17,  -0.18,  -0.11, 
   73.,    4.0,   0.52,  -0.18,  -0.11, -0.067,  0.018, 0.0040,  -0.11, 
   32.,    5.0,   0.39, -0.030,  -0.17,  -0.17, -0.073,  -0.10, -0.091, 
   61.,    1.0,   0.32,  0.095, -0.034,  0.033, -0.042, -0.085,  0.061, 
   24.,    4.0,   0.63, -0.0085, -0.088, -0.061, -0.096,  -0.11, -0.063, 
   30.,    0.0,   0.16, -0.032,   0.14, -0.012,  0.075,  0.032, -0.0019, 
   16.,    5.0,   0.29,  0.072,  0.086,  0.058,  0.030, -0.0020,   0.10, 
   91.,    3.0,   0.24, -0.025,  0.067,  0.018,  0.097,  0.061,  0.014, 
   33.,    5.0,   0.35, 0.0035, -0.087, -0.063, -0.032, -0.063, -0.00098, 
   42.,    0.0,   0.20, -0.020, -0.092, -0.059,  0.035, -0.0070, -0.0090, 
   43.,    0.0,   0.17, 0.0015,  0.048, -0.064,  0.058,  0.015, -0.030, 
   16.,    0.0,   0.39,  -0.21, -0.099, -0.020,  -0.16,  -0.20,  -0.11, 
   84.,    2.0,   0.22,  0.041,   0.16,   0.13,   0.12,  0.089,  0.018, 
   44.,    4.0,   0.52, -0.039, 0.0070, -0.026,  0.019, 0.0050, -0.028, 
   89.,    5.0,   0.23, -0.037,  0.058,  0.037,  0.092,  0.061,  0.054, 
   77.,    0.0,  0.091, 0.0040,  0.058,  0.061,   0.14,  0.099, -0.028, 
   2.0,    5.0,   0.67,   0.21,  -0.11,   0.22,  -0.36,  -0.39,  -0.15, 
   95.,    2.0,   0.29, -0.094, -0.017, 0.00033,  0.048,  0.014, -0.082, 
   75.,    0.0,   0.14,  0.037,   0.22,   0.11,  0.094,  0.051,  0.045, 
   24.,    4.0,   0.63, -0.0085, -0.088, -0.061, -0.096,  -0.11, -0.063, 
   13.,    3.0,   0.56, -0.044, -0.026, -0.086,  -0.22,  -0.26, -0.020, 
   94.,    4.0,   0.35,  0.077,  0.044,  0.042,   0.18,   0.17,  0.073, 
   19.,    3.0,   0.41, -0.0050,  0.071,  0.085, -0.071,  -0.11, -0.025, 
   60.,    2.0,   0.18,   0.11,  0.093,   0.11,   0.16,   0.12,  0.092, 
   54.,    2.0,   0.41, -0.047,  0.013,  -0.10, -0.068,  -0.11, -0.055, 
   22.,    5.0,   0.26,  0.081,  0.036, 0.0032,  0.061,  0.031,   0.11, 
   40.,    1.0,   0.35, -0.019, -0.010, -0.089, -0.078,  -0.12,  -0.14, 
   97.,    4.0,   0.50, -0.079,  0.047,  0.060,  0.035,  0.021,  0.036, 
   38.,    0.0,   0.17,  0.010, -0.075, -0.058,  0.067,  0.024, -0.0011, 
   20.,    4.0,   0.73,  -0.11,  0.075,   0.15,  -0.20,  -0.21,  -0.16, 
   59.,    1.0,   0.23, -0.073,  -0.12, -0.068,  0.044, 0.0090, -0.032, 
   86.,    3.0,   0.27,  -0.12, 0.0010,  0.038,  0.065,  0.029, -0.0058, 
   9.0,    3.0,   0.53,  0.011,  0.088,  0.066,  -0.19,  -0.23, -0.020, 
   97.,    4.0,   0.50, -0.079,  0.047,  0.060,  0.035,  0.021,  0.036, 
   95.,    4.0,   0.55,  -0.17, 0.0040,  -0.11, -0.012, -0.026, -0.038, 
   67.,    5.0,   0.26,  0.020, -0.087, -0.035,  0.055,  0.025,  0.095, 
   24.,    2.0,   0.40, -0.014, -0.058, -0.051, -0.060, -0.099, -0.025, 
   20.,    3.0,   0.53,  -0.12,  -0.18,  -0.17,  -0.19,  -0.23,  -0.13, 
   36.,    0.0,   0.16, -0.032, -0.067,  0.075,  0.075,  0.032,  0.023, 
   96.,    0.0,    0.0,   0.26,   0.18,   0.15,   0.23,   0.19,  0.063, 
   47.,    0.0,    0.0,   0.18,   0.10,   0.22,   0.23,   0.19,   0.19, 
   48.,    0.0,   0.14,  0.040,   0.22,   0.13,  0.094,  0.051,  0.084, 
   82.,    0.0,    0.0,   0.18,   0.13,   0.27,   0.23,   0.19,   0.18, 
   82.,    2.0,   0.23,  0.030,  0.039,   0.16,   0.11,  0.079, -0.0081, 
   35.,    3.0,   0.36,  0.021,    0.0, -0.0064, -0.027, -0.064,  0.031, 
   51.,    3.0,   0.30,  0.029, -0.043, 0.0043,  0.036, -0.0020,  0.038, 
   98.,    4.0,   0.44,  0.061,   0.17,   0.22,  0.099,  0.084,  0.082, 
   84.,    3.0,   0.22, -0.011,  0.082, -0.096,   0.12,  0.084, 0.0079, 
   7.0,    1.0,   0.66, 0.0095,  -0.11, 0.0071,  -0.39,  -0.43,  0.032, 
   41.,    0.0,   0.31, -0.047,  -0.13, -0.052, -0.080,  -0.12,  0.095, 
   69.,    1.0,   0.13,   0.11,  -0.13,  -0.12,   0.14,   0.11, -0.017, 
   20.,    0.0,   0.32,  -0.14,  -0.11, -0.068, -0.085,  -0.13,  -0.17, 
   82.,    0.0,    0.0,   0.18,   0.13,   0.27,   0.23,   0.19,   0.18, 
   87.,    2.0,   0.22,  0.071,  0.043,  0.068,   0.12,  0.087,  0.066, 
   10.,    5.0,   0.38,   0.13,  0.053,   0.32, -0.061, -0.092,  0.092, 
   62.,    0.0,  0.074,   0.10,   0.19,  0.014,   0.16,   0.12,  0.093, 
   63.,    5.0,   0.19,  0.078, -0.0030, 0.0068,   0.13,  0.099,  0.090, 
   41.,    2.0,   0.17,   0.13, -0.016,  0.022,   0.18,   0.14,  0.043, 
   26.,    0.0,   0.29,  -0.16,  0.019, -0.0066, -0.057, -0.098, -0.025, 
   95.,    4.0,   0.55,  -0.17, 0.0040,  -0.11, -0.012, -0.026, -0.038, 
   86.,    5.0,   0.19,  0.072, 0.0040,   0.15,   0.13,   0.10,  0.087, 
   60.,    0.0,   0.18, -0.0055, -0.043,  -0.19,  0.050, 0.0080,  0.053, 
   96.,    2.0,   0.26,  0.039,   0.12,  0.069,  0.082,  0.048,  0.046, 
   46.,    3.0,   0.22,  0.082,  0.051,   0.10,   0.11,  0.077,  0.026, 
   49.,    2.0,   0.20,   0.12,   0.12,   0.11,   0.14,   0.11,   0.12, 
   83.,    0.0,   0.42,  -0.25,  -0.24,  -0.24,  -0.19,  -0.23,  -0.15, 
   31.,    2.0,   0.41,  0.025,  0.096,  0.061, -0.065,  -0.10,  0.030, 
   85.,    0.0,   0.15, -0.054, -0.058, -0.094,  0.084,  0.041, -0.086, 
   32.,    2.0,   0.30,   0.22,  0.084,  0.020,  0.040, 0.0060,   0.13, 
   84.,    0.0,   0.13,  0.047,   0.18,   0.11,   0.10,  0.061, -0.066, 
   46.,    3.0,   0.22,  0.082,  0.051,   0.10,   0.11,  0.077,  0.026, 
   89.,    4.0,   0.46, -0.046,  0.022,  0.062,  0.081,  0.066,  0.020, 
   41.,    0.0,   0.31, -0.047,  -0.13, -0.052, -0.080,  -0.12,  0.095, 
   2.0,    3.0,   0.74,  0.072, -0.061,  -0.14,  -0.40,  -0.44,  -0.16, 
   25.,    5.0,   0.24,   0.11,  0.047,  0.051,  0.079,  0.049,  0.082, 
   20.,    0.0,   0.32,  -0.14,  -0.11, -0.068, -0.085,  -0.13,  -0.17, 
   67.,    1.0,    0.0,   0.26,   0.27,   0.28,   0.28,   0.24,   0.37, 
   46.,    5.0,   0.37, -0.081,  -0.12,  -0.12, -0.054, -0.085, -0.048, 
   37.,    5.0,   0.26,  0.025, -0.070,  0.080,  0.058,  0.028,  0.023, 
   60.,    1.0,   0.27, -0.064, -0.021, 0.0047, 0.00025, -0.043, -0.034, 
   29.,    5.0,   0.26,  0.050, -0.025,  0.016,  0.055,  0.025,  0.055, 
   47.,    2.0,   0.35, 0.00050, -0.079, -0.081, -0.0076, -0.047, -0.025, 
   91.,    2.0,   0.25, 0.0085,  0.048, -0.0034,  0.091,  0.057, 0.0064, 
   57.,    1.0,    0.0,   0.16,   0.16,   0.14,   0.28,   0.24,   0.17, 
   45.,    2.0,   0.30,  0.085,  -0.11,  -0.11,  0.040, 0.0060,  0.072, 
   41.,    4.0,   0.48, -0.052,  -0.15,  -0.71,  0.053,  0.039, -0.044, 
   79.,    2.0,   0.15,   0.15, -0.013,  0.067,   0.19,   0.16,  0.065, 
   6.0,    2.0,   0.49,  0.091,  0.078,  -0.10,  -0.15,  -0.19,  0.088, 
   46.,    2.0,   0.25,  0.043, -0.011,  0.017,  0.095,  0.061, -0.0030, 
   83.,    5.0,   0.31,  0.024, -0.095,   0.21, 0.0097, -0.022,  -0.16, 
   5.0,    0.0,   0.52,   0.32,  0.093,  0.048,  -0.29,  -0.33,   0.11, 
   24.,    0.0,   0.32,  -0.14, -0.014, -0.011, -0.085,  -0.13, -0.035, 
   21.,    4.0,   0.62, -0.097,  -0.16,  -0.14, -0.089,  -0.10, -0.037, 
   89.,    5.0,   0.23, -0.037,  0.058,  0.037,  0.092,  0.061,  0.054, 
   74.,    0.0,   0.15,  0.027,  0.033, -0.036,  0.084,  0.041, -0.0022, 
   71.,    0.0,   0.12, 0.0080,  -0.12, -0.054,   0.12,  0.072,  0.017, 
   40.,    4.0,   0.39,   0.14,   0.24,   0.50,   0.15,   0.14,   0.18, 
   53.,    1.0,   0.29,  -0.23, -0.059,  -0.10, -0.016, -0.059, -0.074, 
   63.,    1.0,    0.0,  0.058,    0.0, -0.0042,   0.28,   0.24,   0.19, 
   75.,    4.0,   0.45, -0.040,  0.072,   0.17,  0.087,  0.072,  0.035, 
   79.,    4.0,   0.33,  0.099,   0.17,   0.17,   0.21,   0.19,   0.10, 
   51.,    5.0,   0.24,  0.059, -0.026, -0.015,  0.072,  0.042,  0.048, 
   20.,    0.0,   0.32,  -0.14,  -0.11, -0.068, -0.085,  -0.13,  -0.17, 
   64.,    0.0,   0.19,  -0.10, -0.061, 0.0050,  0.042,    0.0,  -0.13, 
   92.,    2.0,   0.38, -0.016,  -0.12,  -0.12, -0.037, -0.076, -0.030, 
   37.,    5.0,   0.26,  0.025, -0.070,  0.080,  0.058,  0.028,  0.023, 
   45.,    5.0,   0.22,  0.093,   0.15,   0.11,  0.096,  0.065,   0.11, 
   70.,    5.0,   0.28,  0.037, -0.025, -0.0072,  0.039, 0.0090,  0.087, 
   56.,    5.0,   0.27,  0.019, -0.021, 0.0064,  0.047,  0.017,  0.054, 
   8.0,    1.0,   0.86,  -0.17,  -0.20, -0.044,  -0.59,  -0.63,  -0.22, 
   97.,    4.0,   0.50, -0.079,  0.047,  0.060,  0.035,  0.021,  0.036, 
   58.,    3.0,   0.19,  0.038,   0.13,   0.11,   0.14,   0.11,  0.084, 
   57.,    2.0,   0.42, -0.095,  -0.11, -0.098, -0.081,  -0.12, -0.086, 
   34.,    4.0,   0.60,  -0.19,  -0.23, -0.048, -0.064, -0.077,  -0.11, 
   55.,    0.0,  0.053,  0.073,   0.16,  0.098,   0.18,   0.14,   0.16, 
   72.,    5.0,   0.30, -0.032, -0.012, -0.012,  0.021, -0.011, -0.062, 
   16.,    4.0,   0.70, -0.079, -0.033,  -0.18,  -0.17,  -0.18,  -0.11, 
   13.,    4.0,   0.65,  -0.10,  0.066,  0.043,  -0.11,  -0.13, 0.0074, 
   20.,    4.0,   0.73,  -0.11,  0.075,   0.15,  -0.20,  -0.21,  -0.16, 
   55.,    1.0,   0.24, -0.081,  -0.24,  -0.22,  0.035, -0.0090,  -0.13, 
   34.,    5.0,   0.24,  0.099,    0.0,  0.076,  0.079,  0.049,  0.055, 
   55.,    4.0,   0.52,  -0.13, -0.026, -0.060,  0.016, 0.0020, -0.024, 
   26.,    4.0,   0.57, -0.016,  0.066, -0.023, -0.029, -0.043, -0.019, 
   24.,    2.0,   0.40, -0.014, -0.058, -0.051, -0.060, -0.099, -0.025, 
   20.,    1.0,   0.14,   0.24,   0.20,   0.24,   0.13,  0.099,   0.23, 
   14.,    5.0,   0.29,  0.069,  0.075,  0.053,  0.027, -0.0050,   0.13, 
   71.,    1.0,   0.12,  0.043,   0.12,  0.034,   0.16,   0.12,  0.066, 
   4.0,    4.0,   0.67,   0.24,  0.016, -0.099,  -0.13,  -0.14, -0.038, 
   10.,    3.0,   0.61,  -0.10,  -0.15,  -0.13,  -0.28,  -0.32,  -0.13, 
   63.,    5.0,   0.19,  0.078, -0.0030, 0.0068,   0.13,  0.099,  0.090, 
   87.,    5.0,   0.19,  0.083, -0.0040,   0.17,   0.13,  0.096,  0.084, 
   2.0,    2.0,   0.61,   0.29,  0.047,  0.052,  -0.27,  -0.30,  0.099, 
   37.,    1.0,   0.33,  -0.15,  -0.13,  -0.15, -0.052, -0.095, -0.079, 
   80.,    3.0,   0.22, -0.028,  0.035,  0.016,   0.12,  0.081,  0.087, 
   61.,    0.0,   0.32,  -0.15, 0.0050, -0.031, -0.093,  -0.13, -0.064, 
   95.,    0.0,    0.0,   0.18,    0.0,  0.047,   0.23,   0.19,  0.063, 
   71.,    3.0,   0.27, -0.0055,  0.031, -0.036,  0.067,  0.031,  0.027, 
   23.,    2.0,   0.39,  0.015,  0.018, -0.011, -0.046, -0.085,  0.032, 
   69.,    2.0,   0.27, -0.0085, -0.039, -0.040,  0.074,  0.040, -0.051, 
   82.,    3.0,   0.20,  0.024, -0.0030,  0.083,   0.14,   0.10,  0.035, 
   55.,    1.0,   0.24, -0.081,  -0.24,  -0.22,  0.035, -0.0090,  -0.13, 
   3.0,    4.0,   0.68,   0.22, -0.066, -0.0012,  -0.15,  -0.16,  0.028, 
   65.,    3.0,   0.29, -0.084, -0.087, -0.079,  0.047,  0.011, -0.098, 
   80.,    4.0,   0.60, -0.053, 0.0020, -0.069, -0.068, -0.081, -0.086, 
   93.,    2.0,   0.17,  0.087,  0.074,  0.071,   0.17,   0.14,  0.067, 
   81.,    2.0,   0.28, -0.021,  -0.11, -0.083,  0.062,  0.028, -0.018, 
   89.,    0.0,   0.13, -0.0030,  0.010,  0.090,   0.10,  0.061,  0.052, 
   49.,    3.0,   0.32, -0.094, -0.080,  -0.13,  0.019, -0.018,  -0.11, 
   43.,    3.0,   0.27,  0.048,  0.073,  0.046,  0.070,  0.034,  0.024, 
   38.,    5.0,   0.26,  0.044, -0.0040, -0.0016,  0.057,  0.027,  0.067, 
   6.0,    4.0,   0.45,   0.26, -0.0070,   0.13,  0.089,  0.074,   0.17, 
   51.,    5.0,   0.24,  0.059, -0.026, -0.015,  0.072,  0.042,  0.048, 
   78.,    3.0,   0.20, -0.017,  0.087,  0.048,   0.13,  0.098, -0.014, 
   96.,    0.0,    0.0,   0.26,   0.18,   0.15,   0.23,   0.19,  0.063, 
   11.,    0.0,   0.30, -0.0025,   0.21,  0.064, -0.071,  -0.11,  0.058, 
   90.,    0.0,   0.20, -0.020, -0.039, -0.090,  0.035, -0.0070, -0.031, 
   23.,    2.0,   0.39,  0.015,  0.018, -0.011, -0.046, -0.085,  0.032, 
   92.,    2.0,   0.38, -0.016,  -0.12,  -0.12, -0.037, -0.076, -0.030, 
   29.,    3.0,   0.34,  0.074,   0.18,   0.13, -0.0088, -0.046,   0.11, 
   72.,    0.0,   0.13,  0.047,  -0.13, -0.054,   0.10,  0.061,  0.037, 
   35.,    3.0,   0.36,  0.021,    0.0, -0.0064, -0.027, -0.064,  0.031, 
   7.0,    5.0,   0.33,   0.24,  0.099,   0.16, -0.015, -0.046,   0.10, 
   42.,    1.0,   0.20, -0.028,  0.049,  0.059,  0.075,  0.040,  0.056, 
   50.,    4.0,   0.52,  -0.10, -0.063,  -0.11,  0.014,    0.0,  0.017, 
   55.,    3.0,   0.29, -0.064, -0.035,  -0.11,  0.044, 0.0080, -0.023, 
   33.,    4.0,   0.46,  0.039,   0.16,  0.044,  0.077,  0.062,  0.093, 
   15.,    1.0,   0.34,  0.074,   0.16,   0.11, -0.064,  -0.11,  0.039, 
   16.,    0.0,   0.39,  -0.21, -0.099, -0.020,  -0.16,  -0.20,  -0.11, 
   55.,    3.0,   0.29, -0.064, -0.035,  -0.11,  0.044, 0.0080, -0.023, 
   91.,    4.0,   0.41,  0.072,   0.19,   0.21,   0.13,   0.12,  0.082, 
   90.,    4.0,   0.39,  0.038,  0.011,  0.022,   0.14,   0.13,  0.052, 
   9.0,    4.0,   0.73,  -0.10, -0.098,  -0.11,  -0.19,  -0.20, -0.090, 
   88.,    0.0,   0.14,  0.037, -0.010, -0.032,  0.094,  0.051,  0.013, 
   36.,    5.0,   0.24,  0.060,  0.016,  0.068,  0.073,  0.043,  0.070, 
   15.,    0.0,   0.32, -0.038,  -0.18,  -0.19, -0.093,  -0.13, -0.050, 
   61.,    0.0,   0.32,  -0.15, 0.0050, -0.031, -0.093,  -0.13, -0.064, 
   32.,    2.0,   0.30,   0.22,  0.084,  0.020,  0.040, 0.0060,   0.13, 
   32.,    1.0,   0.60,  -0.26,  -0.38,  -0.46,  -0.33,  -0.37,  -0.39, 
   92.,    4.0,   0.29,   0.26,   0.30,   0.20,   0.25,   0.23,   0.27, 
   85.,    2.0,   0.27,  0.028,   0.15,  0.053,  0.071,  0.037,  0.046, 
   98.,    1.0,    0.0,   0.21,   0.19,  0.060,   0.28,   0.24,   0.19, 
   2.0,    5.0,   0.67,   0.21,  -0.11,   0.22,  -0.36,  -0.39,  -0.15, 
   61.,    2.0,   0.29, -0.094, -0.090,  -0.16,  0.057,  0.023,  -0.10, 
   59.,    0.0,   0.14, -0.013, -0.086,  0.016,  0.094,  0.051,  0.070, 
   21.,    5.0,   0.38, -0.028, -0.093, -0.045, -0.064, -0.095, -0.094, 
   21.,    3.0,   0.38,  0.098,   0.18,   0.13, -0.044, -0.081,  0.044, 
   68.,    2.0,   0.16,  0.060,   0.12,  0.098,   0.19,   0.15,  0.034, 
   85.,    3.0,   0.31, -0.092, -0.0080,  0.019,  0.030, -0.0080, -0.034, 
   20.,    5.0,   0.29,  0.067, 0.0040, -0.019,  0.025, -0.0070,   0.13, 
   31.,    0.0,   0.19, -0.014,  0.098,  0.027,  0.042,    0.0,  0.029, 
   92.,    5.0,   0.37, -0.069,  0.013, -0.011, -0.057, -0.088,  -0.16, 
   45.,    2.0,   0.30,  0.085,  -0.11,  -0.11,  0.040, 0.0060,  0.072, 
   87.,    1.0,   0.20,  -0.14, -0.085,  -0.15,  0.075,  0.040,  -0.13, 
   99.,    2.0,   0.28,  -0.16,  0.017, -0.014,  0.065,  0.031, -0.079, 
   60.,    3.0,   0.26, -0.072, -0.093, -0.011,  0.079,  0.043, -0.070, 
   93.,    5.0,   0.25,  0.012,  0.092,  0.036,  0.065,  0.035,  0.040, 
   95.,    3.0,   0.19,   0.12, -0.016,  0.034,   0.15,   0.11,   0.10, 
   35.,    3.0,   0.36,  0.021,    0.0, -0.0064, -0.027, -0.064,  0.031, 
   73.,    3.0,   0.27,  -0.11, -0.0090, -0.030,  0.070,  0.034,  -0.13, 
   42.,    4.0,   0.53,  0.025,   0.11,  0.040,  0.012, -0.0020, -0.00068, 
   38.,    4.0,   0.56, -0.017,  0.082,   0.16, -0.020, -0.034, 0.0042, 
   94.,    0.0,   0.26,  -0.16, -0.011,  -0.17, -0.026, -0.068, -0.014, 
   11.,    1.0,   0.47,  -0.14,  -0.16,  -0.11,  -0.20,  -0.24,  -0.12, 
   14.,    4.0,   0.72, -0.092, -0.066,  -0.11,  -0.18,  -0.19, -0.078, 
   35.,    5.0,   0.26,  0.048, 0.0040, -0.029,  0.061,  0.031,  0.071, 
   53.,    0.0,   0.16, -0.063,  -0.16,  -0.13,  0.075,  0.032,  0.088, 
   34.,    0.0,   0.34,  -0.22,  -0.15,  -0.12,  -0.11,  -0.15,  -0.11, 
   23.,    4.0,   0.81,  -0.25,  -0.25,  -0.30,  -0.27,  -0.28,  -0.25, 
   79.,    4.0,   0.33,  0.099,   0.17,   0.17,   0.21,   0.19,   0.10, 
   61.,    3.0,   0.16,   0.16,  0.057,   0.13,   0.18,   0.14,   0.13, 
   33.,    0.0,   0.13,  0.083,   0.18,   0.18,   0.10,  0.061,   0.15, 
   17.,    3.0,   0.56, -0.087,  -0.18,  -0.23,  -0.23,  -0.27,  -0.11, 
   3.0,    4.0,   0.68,   0.22, -0.066, -0.0012,  -0.15,  -0.16,  0.028, 
   32.,    4.0,   0.21,   0.34,   0.25,   0.18,   0.33,   0.32,   0.31, 
   5.0,    5.0,   0.68,  -0.11,  -0.27,  -0.25,  -0.37,  -0.40,  -0.24, 
   78.,    2.0,   0.18,   0.11, -0.042,  0.017,   0.16,   0.13,  0.046, 
   53.,    5.0,   0.19,  0.091,  0.033,  0.045,   0.13,  0.098,   0.10, 
   45.,    0.0,   0.19, -0.061,  -0.19, -0.017,  0.042,    0.0,  0.091, 
