     i,      c,     ev,    dom,    knn,    lrg,   mean,    med,    reg, 
   60.,    2.0,   0.79, 0.0045, -0.026, -0.024,  0.047,  0.042, 0.0026, 
   7.0,    1.0,   0.96,  0.044,  0.031, -0.032, -0.043, -0.053, -0.0066, 
   60.,    2.0,   0.79, 0.0045, -0.026, -0.024,  0.047,  0.042, 0.0026, 
   10.,    2.0,   0.96,  0.021,  0.010,  0.029,  -0.13,  -0.14, -0.066, 
   78.,    2.0,   0.71,  0.039,   0.11,  0.067,   0.12,   0.12,  0.039, 
   61.,    2.0,   0.78, -0.026,  -0.13, -0.086,  0.057,  0.052, -0.0077, 
   70.,    1.0,   0.97,  -0.18, -0.0081, -0.0090, -0.060, -0.070, -0.072, 
   29.,    2.0,   0.93,  0.032,  -0.11, -0.086, -0.095,  -0.10, -0.051, 
   10.,    2.0,   0.96,  0.021,  0.010,  0.029,  -0.13,  -0.14, -0.066, 
   39.,    1.0,   0.92, -0.021, -0.036, -0.0084, -0.011, -0.022, -0.013, 
   86.,    0.0,   0.82,  -0.13, -0.0094,  0.013,  0.047,  0.043, -0.016, 
   5.0,    2.0,   0.98, -0.021, -0.024, -0.043,  -0.15,  -0.16,  -0.10, 
   67.,    0.0,   0.85, -0.059, -0.069, -0.012,  0.018,  0.015, -0.028, 
   0.0,    0.0,   0.99, -0.019, -0.039, -0.0058,  -0.12,  -0.12, -0.052, 
   99.,    0.0,   0.82,  -0.12,  0.029,  0.084,  0.053,  0.049, 0.0019, 
   90.,    2.0,   0.69,  0.011,  0.079,  0.073,   0.15,   0.14,  0.078, 
   6.0,    2.0,   0.97,  0.011, -0.025, -0.014,  -0.14,  -0.15, -0.071, 
   41.,    0.0,   0.81,   0.12,  0.032,  0.010,  0.066,  0.062,  0.086, 
   93.,    0.0,   0.83,  -0.13, -0.021, -0.060,  0.040,  0.037, -0.048, 
   17.,    0.0,   0.94, 0.0052,  0.023, -0.0020, -0.071, -0.077, -0.016, 
   1.0,    1.0,    1.0, 0.0040,  -0.15, -0.079, -0.084, -0.094, -0.038, 
   27.,    0.0,   0.95, -0.049, -0.076, -0.039, -0.082, -0.088, -0.0080, 
   56.,    2.0,   0.90,  -0.30,  -0.18,  -0.20, -0.066, -0.074,  -0.18, 
   40.,    0.0,   0.86, 0.0084,  0.043, -0.0056, 0.0098, 0.0063,  0.024, 
   48.,    2.0,   0.89,  -0.13,  -0.19, -0.084, -0.054, -0.062,  -0.11, 
   30.,    0.0,   0.93, -0.049,  0.021,   0.19, -0.061, -0.067,  0.014, 
   52.,    1.0,   0.79,   0.11,   0.15,   0.15,   0.12,   0.12,   0.14, 
   53.,    2.0,   0.84, -0.087, -0.087, -0.090, -0.0045, -0.013, -0.073, 
   72.,    2.0,   0.81,  -0.13, -0.049,  0.075,  0.018,  0.013,  -0.18, 
   6.0,    1.0,   0.98, -0.038,  0.019,  0.015, -0.068, -0.079, -0.030, 
   76.,    2.0,   0.72,  0.066,  0.081,   0.16,   0.11,   0.10,  0.075, 
   99.,    0.0,   0.82,  -0.12,  0.029,  0.084,  0.053,  0.049, 0.0019, 
   29.,    0.0,   0.94, -0.0073,  0.025,  0.079, -0.071, -0.077, -0.030, 
   85.,    2.0,   0.71, -0.069, -0.061, -0.085,   0.12,   0.11, -0.0052, 
   15.,    0.0,   0.97, -0.025, -0.0052,  0.022,  -0.10,  -0.11, -0.049, 
   8.0,    1.0,   0.98, -0.057,  0.010, -0.057, -0.069, -0.080, -0.024, 
   16.,    0.0,   0.94,  0.020,  0.028,  0.011, -0.071, -0.077, -0.011, 
   14.,    0.0,   0.92,  0.043, 0.0094, -0.0050, -0.054, -0.060,  0.021, 
   96.,    0.0,   0.74,  0.029,  0.092,   0.14,   0.14,   0.13,  0.072, 
   4.0,    2.0,    1.0, -0.038, -0.092, -0.054,  -0.17,  -0.18,  -0.13, 
   27.,    1.0,   0.85,   0.15,   0.15,   0.14,  0.065,  0.060,   0.11, 
   98.,    2.0,   0.65, -0.0080,  0.035,  -0.13,   0.18,   0.17,  0.045, 
   7.0,    0.0,    1.0, -0.055, -0.055, -0.026,  -0.13,  -0.14, -0.074, 
   41.,    1.0,   0.97, -0.088, -0.087,  -0.17, -0.058, -0.068, -0.044, 
   94.,    0.0,   0.85, -0.053,  0.042, -0.015,  0.024,  0.020, -0.033, 
   3.0,    0.0,   0.98, -0.014, -0.034, -0.013,  -0.11,  -0.11, -0.047, 
   12.,    1.0,    1.0, -0.097, -0.019,   0.23, -0.088, -0.098, -0.048, 
   50.,    2.0,   0.80,  0.039,  -0.12,  -0.23,  0.032,  0.027,  0.026, 
   8.0,    0.0,   0.93,  0.034, -0.0094, 0.00070, -0.063, -0.069,  0.011, 
   99.,    2.0,   0.72,  -0.12, -0.011,  -0.30,   0.11,   0.11,  0.047, 
   46.,    0.0,   0.89, -0.020,  -0.13,  -0.11, -0.019, -0.025, -0.047, 
   8.0,    1.0,   0.98, -0.057,  0.010, -0.057, -0.069, -0.080, -0.024, 
   76.,    0.0,   0.85, -0.061, -0.074, -0.034,  0.016,  0.013, -0.033, 
   85.,    0.0,   0.76,  0.038,  0.044,  0.042,   0.12,   0.11,  0.063, 
   45.,    1.0,   0.95, -0.070, -0.067, -0.075, -0.040, -0.050, -0.045, 
   58.,    2.0,   0.86,  -0.11, -0.085,  -0.15, -0.031, -0.039, -0.087, 
   80.,    0.0,   0.78,  0.013, -0.027,  0.016,  0.088,  0.084,  0.039, 
   25.,    2.0,   0.92, -0.069,  0.078,  -0.47, -0.090, -0.098, -0.068, 
   16.,    0.0,   0.94,  0.020,  0.028,  0.011, -0.071, -0.077, -0.011, 
   14.,    2.0,    1.0, -0.046, -0.078,   0.23,  -0.17,  -0.18,  -0.14, 
   34.,    0.0,   0.89,  0.040,  0.030,  0.055, -0.021, -0.027, 0.0090, 
   62.,    0.0,   0.85, -0.057, -0.041, -0.026,  0.019,  0.016, 0.0074, 
   67.,    0.0,   0.85, -0.059, -0.069, -0.012,  0.018,  0.015, -0.028, 
   95.,    1.0,   0.91,  -0.16, 0.0040, -0.0029, 0.0019, -0.0091, -0.025, 
   57.,    2.0,   0.77,  0.082,   0.20,   0.14,  0.062,  0.057,  0.048, 
   1.0,    2.0,    1.0, -0.038, -0.077, -0.026,  -0.17,  -0.18,  -0.11, 
   86.,    1.0,   0.84,  0.029,  0.045, -0.0073,  0.078,  0.074,  0.062, 
   10.,    0.0,   0.96, -0.0026, -0.023,  0.011, -0.095,  -0.10, -0.037, 
   1.0,    2.0,    1.0, -0.038, -0.077, -0.026,  -0.17,  -0.18,  -0.11, 
   4.0,    0.0,   0.93,  0.044,  0.023,  0.016, -0.064, -0.070,  0.010, 
   4.0,    0.0,   0.93,  0.044,  0.023,  0.016, -0.064, -0.070,  0.010, 
   61.,    0.0,   0.82, -0.0052,  0.013,  0.034,  0.050,  0.046,  0.025, 
   72.,    1.0,   0.94,  -0.15,  0.033,  -0.13, -0.027, -0.037, -0.027, 
   66.,    2.0,   0.76, -0.0035, -0.075,  0.018,  0.069,  0.064, -0.051, 
   44.,    2.0,   0.83,  0.025,  0.037,  0.046, 0.0046, -0.0040, -0.0060, 
   41.,    2.0,   0.88, -0.075, -0.036, -0.039, -0.045, -0.053,  -0.13, 
   10.,    2.0,   0.96,  0.021,  0.010,  0.029,  -0.13,  -0.14, -0.066, 
   32.,    2.0,   0.89, -0.038, -0.079, -0.021, -0.059, -0.067, -0.032, 
   76.,    0.0,   0.85, -0.061, -0.074, -0.034,  0.016,  0.013, -0.033, 
   67.,    0.0,   0.85, -0.059, -0.069, -0.012,  0.018,  0.015, -0.028, 
   21.,    0.0,   0.99, -0.097, -0.090,  -0.12,  -0.12,  -0.13, -0.053, 
   14.,    0.0,   0.92,  0.043, 0.0094, -0.0050, -0.054, -0.060,  0.021, 
   73.,    2.0,   0.78, -0.026,  0.085, -0.087,  0.055,  0.050, -0.0029, 
   42.,    0.0,   0.83,  0.095, -0.0073, -0.036,  0.040,  0.037,  0.046, 
   7.0,    1.0,   0.96,  0.044,  0.031, -0.032, -0.043, -0.053, -0.0066, 
   6.0,    0.0,   0.97, -0.0078, -0.028, 0.0039,  -0.10,  -0.11, -0.038, 
   12.,    2.0,   0.98, -0.016, -0.070,  -0.46,  -0.15,  -0.15,  -0.12, 
   35.,    0.0,   0.94, -0.061,  -0.11,  -0.12, -0.075, -0.080, -0.046, 
   3.0,    1.0,    1.0, -0.057, -0.019, -0.018, -0.088, -0.098, -0.050, 
   62.,    1.0,   0.85,  0.029,  0.046, 0.0089,  0.060,  0.055,  0.057, 
   14.,    2.0,    1.0, -0.046, -0.078,   0.23,  -0.17,  -0.18,  -0.14, 
   16.,    2.0,   0.97, -0.0075, -0.010,  0.015,  -0.14,  -0.15, -0.093, 
   82.,    2.0,   0.65,   0.10,   0.17,   0.24,   0.19,   0.18,   0.12, 
   34.,    2.0,   0.90, -0.047, -0.038, 0.0069, -0.068, -0.076, -0.069, 
   39.,    1.0,   0.92, -0.021, -0.036, -0.0084, -0.011, -0.022, -0.013, 
   67.,    1.0,   0.89, -0.0076, -0.031, -0.057,  0.028,  0.024, 0.0061, 
   29.,    2.0,   0.93,  0.032,  -0.11, -0.086, -0.095,  -0.10, -0.051, 
   25.,    0.0,   0.92,  0.028,  0.049,  0.047, -0.047, -0.053, -0.0077, 
   26.,    0.0,   0.90,  0.055,  0.090,   0.12, -0.033, -0.040,  0.042, 
   3.0,    2.0,   0.97,  0.032,  0.018,  0.021,  -0.14,  -0.14, -0.061, 
   32.,    1.0,   0.93, -0.030,  0.061,  0.025, -0.021, -0.031, -0.0022, 
   87.,    2.0,   0.70, -0.0015,   0.19,   0.11,   0.13,   0.13,   0.13, 
   99.,    0.0,   0.82,  -0.12,  0.029,  0.084,  0.053,  0.049, 0.0019, 
   49.,    0.0,   0.93,  -0.14, -0.057, -0.060, -0.063, -0.069, -0.094, 
   59.,    1.0,   0.90, -0.020, -0.010, 0.0037,  0.011, 0.0070,  0.013, 
   44.,    1.0,   0.92, -0.023,  0.037,  0.076, -0.0083, -0.019, -0.0060, 
   94.,    1.0,   0.77,   0.11,   0.11,  0.098,   0.14,   0.14,   0.14, 
   57.,    0.0,   0.88, -0.060,  0.057,  0.017, -0.0050, -0.011, -0.033, 
   61.,    0.0,   0.82, -0.0052,  0.013,  0.034,  0.050,  0.046,  0.025, 
   70.,    0.0,   0.72,   0.14,  0.043,   0.18,   0.15,   0.15,   0.12, 
   91.,    1.0,   0.82,  0.033,  0.068,  0.038,  0.091,  0.087,  0.068, 
   16.,    0.0,   0.94,  0.020,  0.028,  0.011, -0.071, -0.077, -0.011, 
   15.,    2.0,   0.95,  0.036,  0.025,  0.010,  -0.12,  -0.12, -0.046, 
   40.,    2.0,   0.86, -0.061, -0.066, -0.027, -0.033, -0.041, -0.061, 
   19.,    1.0,    1.0, -0.060, -0.046, -0.062, -0.088, -0.098, -0.062, 
   96.,    2.0,   0.69, -0.086, -0.035,  -0.26,   0.15,   0.14, 0.0020, 
   73.,    2.0,   0.78, -0.026,  0.085, -0.087,  0.055,  0.050, -0.0029, 
   34.,    2.0,   0.90, -0.047, -0.038, 0.0069, -0.068, -0.076, -0.069, 
   59.,    1.0,   0.90, -0.020, -0.010, 0.0037,  0.011, 0.0070,  0.013, 
   51.,    2.0,   0.82, -0.013, -0.057, -0.031,  0.016,  0.011, -0.026, 
   56.,    2.0,   0.90,  -0.30,  -0.18,  -0.20, -0.066, -0.074,  -0.18, 
   39.,    0.0,   0.93,  -0.11,  -0.23,  -0.27, -0.061, -0.067, -0.071, 
   83.,    1.0,   0.81,  0.073,  0.041,   0.11,   0.10,   0.10,  0.076, 
   16.,    2.0,   0.97, -0.0075, -0.010,  0.015,  -0.14,  -0.15, -0.093, 
   94.,    0.0,   0.85, -0.053,  0.042, -0.015,  0.024,  0.020, -0.033, 
   31.,    2.0,   0.97,  -0.12,  -0.20,  -0.27,  -0.14,  -0.15,  -0.14, 
   42.,    0.0,   0.83,  0.095, -0.0073, -0.036,  0.040,  0.037,  0.046, 
   77.,    0.0,   0.81, -0.019,  0.016,  0.041,  0.058,  0.054,  0.028, 
   29.,    1.0,   0.92, 0.0065,  0.085,  0.097, -0.0022, -0.013,  0.026, 
   89.,    0.0,   0.82, -0.067, -0.079, -0.020,  0.050,  0.046, -0.038, 
   29.,    0.0,   0.94, -0.0073,  0.025,  0.079, -0.071, -0.077, -0.030, 
   56.,    1.0,   0.87,  0.030,   0.10,    1.3,  0.047,  0.042,  0.067, 
   56.,    2.0,   0.90,  -0.30,  -0.18,  -0.20, -0.066, -0.074,  -0.18, 
   80.,    2.0,   0.72,  0.027, -0.012,  -0.65,   0.11,   0.10,  0.011, 
   68.,    2.0,   0.68,   0.17,   0.32,   0.18,   0.15,   0.15,   0.16, 
   9.0,    0.0,   0.98, -0.049, -0.032,   0.18,  -0.11,  -0.12, -0.045, 
   66.,    2.0,   0.76, -0.0035, -0.075,  0.018,  0.069,  0.064, -0.051, 
   83.,    1.0,   0.81,  0.073,  0.041,   0.11,   0.10,   0.10,  0.076, 
   23.,    0.0,   0.97, -0.036, -0.075, -0.047, -0.097,  -0.10, -0.059, 
   26.,    2.0,    1.0,  -0.15,  -0.32,  -0.25,  -0.17,  -0.18,  -0.14, 
   75.,    1.0,   0.83,  0.053,  0.091, -0.046,  0.084,  0.080,  0.063, 
   37.,    2.0,   0.87, -0.065, -0.024, -0.039, -0.036, -0.044, -0.085, 
   51.,    1.0,   0.90, -0.018, -0.046, -0.0079,  0.013, 0.0091,  0.013, 
   15.,    0.0,   0.97, -0.025, -0.0052,  0.022,  -0.10,  -0.11, -0.049, 
   57.,    2.0,   0.77,  0.082,   0.20,   0.14,  0.062,  0.057,  0.048, 
   31.,    2.0,   0.97,  -0.12,  -0.20,  -0.27,  -0.14,  -0.15,  -0.14, 
   42.,    2.0,   0.84, -0.040, -0.0030,  0.038, -0.012, -0.020, -0.068, 
   51.,    0.0,   0.85,  0.022, -0.042, -0.0056,  0.025,  0.021,  0.018, 
   39.,    2.0,   0.81,   0.15,  0.079,   0.17,  0.021,  0.016,  0.060, 
   93.,    2.0,   0.64,   0.11,   0.14,   0.35,   0.19,   0.19,   0.14, 
   97.,    2.0,   0.62,   0.13,   0.15,  0.063,   0.22,   0.21,   0.14, 
   8.0,    2.0,    1.0, -0.038, -0.031,  -0.11,  -0.17,  -0.18,  -0.13, 
   33.,    2.0,    1.0,  -0.21,  -0.30,  -0.30,  -0.17,  -0.18,  -0.17, 
   95.,    1.0,   0.91,  -0.16, 0.0040, -0.0029, 0.0019, -0.0091, -0.025, 
   93.,    2.0,   0.64,   0.11,   0.14,   0.35,   0.19,   0.19,   0.14, 
   71.,    2.0,   0.71,  0.078, -0.0090,   0.15,   0.12,   0.11,  0.099, 
   96.,    1.0,   0.89,  -0.14,  0.076,  0.076,  0.026,  0.022, -0.030, 
   17.,    1.0,   0.99, -0.065, -0.026, -0.033, -0.074, -0.085, -0.039, 
   29.,    0.0,   0.94, -0.0073,  0.025,  0.079, -0.071, -0.077, -0.030, 
   5.0,    0.0,   0.95,  0.019,  0.039,  0.030, -0.078, -0.084, -0.011, 
   80.,    0.0,   0.78,  0.013, -0.027,  0.016,  0.088,  0.084,  0.039, 
   32.,    1.0,   0.93, -0.030,  0.061,  0.025, -0.021, -0.031, -0.0022, 
   69.,    2.0,   0.75,    0.0,  0.087, -0.064,  0.083,  0.078,  0.016, 
   84.,    2.0,   0.60,   0.20,   0.17,   0.21,   0.23,   0.23,   0.18, 
   62.,    0.0,   0.85, -0.057, -0.041, -0.026,  0.019,  0.016, 0.0074, 
   16.,    0.0,   0.94,  0.020,  0.028,  0.011, -0.071, -0.077, -0.011, 
   41.,    0.0,   0.81,   0.12,  0.032,  0.010,  0.066,  0.062,  0.086, 
   0.0,    2.0,   0.98,  0.018, -0.014, -0.016,  -0.15,  -0.16, -0.065, 
   89.,    0.0,   0.82, -0.067, -0.079, -0.020,  0.050,  0.046, -0.038, 
   38.,    1.0,   0.96, -0.060, -0.037, -0.081, -0.046, -0.056, -0.042, 
   37.,    0.0,   0.84,  0.031, -0.032, -0.024,  0.033,  0.029,  0.049, 
   99.,    0.0,   0.82,  -0.12,  0.029,  0.084,  0.053,  0.049, 0.0019, 
   86.,    0.0,   0.82,  -0.13, -0.0094,  0.013,  0.047,  0.043, -0.016, 
   38.,    1.0,   0.96, -0.060, -0.037, -0.081, -0.046, -0.056, -0.042, 
   47.,    0.0,   0.92, -0.013,  -0.18,  -0.12, -0.051, -0.057,  -0.11, 
   60.,    0.0,   0.84, -0.027,  0.032,  0.013,  0.028,  0.024, 0.0070, 
   94.,    1.0,   0.77,   0.11,   0.11,  0.098,   0.14,   0.14,   0.14, 
   41.,    2.0,   0.88, -0.075, -0.036, -0.039, -0.045, -0.053,  -0.13, 
   2.0,    1.0,    1.0, -0.055, -0.017, -0.031, -0.086, -0.096, -0.044, 
   18.,    0.0,   0.96, -0.019, 0.0052, 0.0074, -0.095,  -0.10, -0.045, 
   94.,    0.0,   0.85, -0.053,  0.042, -0.015,  0.024,  0.020, -0.033, 
   47.,    1.0,   0.98, -0.090,  -0.22,  -0.16, -0.070, -0.081,  -0.10, 
   38.,    2.0,   0.83,  0.020, -0.034, -0.079, -0.00049, -0.0090, -0.014, 
   26.,    1.0,   0.90, 0.0010, -0.028, -0.0024,  0.015,  0.011,  0.063, 
   45.,    0.0,   0.87, -0.0021,  -0.17,  0.011, -0.00076, -0.0073, -0.016, 
   31.,    0.0,   0.88,  0.046,   0.12,   0.43, -0.0071, -0.014,  0.057, 
   60.,    2.0,   0.79, 0.0045, -0.026, -0.024,  0.047,  0.042, 0.0026, 
   89.,    2.0,   0.64,   0.11,   0.20,  0.069,   0.19,   0.19,   0.13, 
   54.,    0.0,   0.83,  0.056,  0.049,  0.030,  0.045,  0.041,  0.075, 
   68.,    2.0,   0.68,   0.17,   0.32,   0.18,   0.15,   0.15,   0.16, 
   83.,    2.0,   0.77,  -0.17, -0.059,   -1.1,  0.064,  0.059, -0.027, 
   29.,    2.0,   0.93,  0.032,  -0.11, -0.086, -0.095,  -0.10, -0.051, 
   19.,    2.0,   0.92,  0.061,  0.077,  0.063, -0.091, -0.099, -0.032, 
   76.,    1.0,   0.85,  0.024,  0.031,  0.034,  0.060,  0.055,  0.056, 
   8.0,    1.0,   0.98, -0.057,  0.010, -0.057, -0.069, -0.080, -0.024, 
   38.,    0.0,   0.88, -0.0073, -0.053,  -0.12, -0.0060, -0.013, -0.0060, 
   33.,    2.0,    1.0,  -0.21,  -0.30,  -0.30,  -0.17,  -0.18,  -0.17, 
   12.,    2.0,   0.98, -0.016, -0.070,  -0.46,  -0.15,  -0.15,  -0.12, 
   5.0,    2.0,   0.98, -0.021, -0.024, -0.043,  -0.15,  -0.16,  -0.10, 
   59.,    1.0,   0.90, -0.020, -0.010, 0.0037,  0.011, 0.0070,  0.013, 
   86.,    0.0,   0.82,  -0.13, -0.0094,  0.013,  0.047,  0.043, -0.016, 
   5.0,    1.0,   0.99, -0.067, -0.023, -0.024, -0.080, -0.090, -0.038, 
   22.,    1.0,   0.96, -0.039, 0.0030, 0.0035, -0.048, -0.058, -0.012, 
   30.,    0.0,   0.93, -0.049,  0.021,   0.19, -0.061, -0.067,  0.014, 
   19.,    0.0,   0.96, -0.012, -0.030, -0.0039, -0.087, -0.093, -0.048, 
   78.,    1.0,   0.89, -0.036, -0.068, -0.038,  0.022,  0.018, -0.0047, 
   67.,    1.0,   0.89, -0.0076, -0.031, -0.057,  0.028,  0.024, 0.0061, 
   47.,    2.0,   0.71,   0.25,   0.22,   0.21,   0.13,   0.12,   0.16, 
   55.,    1.0,   0.94, -0.054, -0.095, -0.077, -0.024, -0.034, -0.034, 
   70.,    1.0,   0.97,  -0.18, -0.0081, -0.0090, -0.060, -0.070, -0.072, 
   7.0,    1.0,   0.96,  0.044,  0.031, -0.032, -0.043, -0.053, -0.0066, 
   73.,    2.0,   0.78, -0.026,  0.085, -0.087,  0.055,  0.050, -0.0029, 
   46.,    0.0,   0.89, -0.020,  -0.13,  -0.11, -0.019, -0.025, -0.047, 
   61.,    1.0,   0.92, -0.038, -0.079, -0.039, -0.0073, -0.018, -0.017, 
   40.,    0.0,   0.86, 0.0084,  0.043, -0.0056, 0.0098, 0.0063,  0.024, 
   72.,    0.0,   0.70,   0.17,   0.23,   0.21,   0.17,   0.17,   0.17, 
   10.,    0.0,   0.96, -0.0026, -0.023,  0.011, -0.095,  -0.10, -0.037, 
   9.0,    2.0,   0.99, -0.0080, -0.071, -0.020,  -0.16,  -0.17, -0.075, 
   51.,    0.0,   0.85,  0.022, -0.042, -0.0056,  0.025,  0.021,  0.018, 
   53.,    1.0,   0.89, -0.0096,  0.076,  0.058,  0.021,  0.017,  0.026, 
   51.,    0.0,   0.85,  0.022, -0.042, -0.0056,  0.025,  0.021,  0.018, 
   95.,    0.0,   0.80,  -0.10, -0.0052,  0.017,  0.069,  0.065, -0.035, 
   61.,    2.0,   0.78, -0.026,  -0.13, -0.086,  0.057,  0.052, -0.0077, 
   96.,    0.0,   0.74,  0.029,  0.092,   0.14,   0.14,   0.13,  0.072, 
   78.,    1.0,   0.89, -0.036, -0.068, -0.038,  0.022,  0.018, -0.0047, 
   75.,    2.0,   0.79,  -0.11, -0.082,  -0.12,  0.041,  0.036, -0.034, 
   89.,    1.0,   0.89, -0.045, -0.031, 0.0031,  0.027,  0.023, 0.0095, 
   90.,    2.0,   0.69,  0.011,  0.079,  0.073,   0.15,   0.14,  0.078, 
   17.,    2.0,   0.96, 0.0025,  0.010,  0.030,  -0.13,  -0.14, -0.083, 
   90.,    2.0,   0.69,  0.011,  0.079,  0.073,   0.15,   0.14,  0.078, 
   41.,    0.0,   0.81,   0.12,  0.032,  0.010,  0.066,  0.062,  0.086, 
   68.,    2.0,   0.68,   0.17,   0.32,   0.18,   0.15,   0.15,   0.16, 
   63.,    1.0,   0.90, -0.020,    0.0, -0.0073,  0.016,  0.012, 0.00060, 
   40.,    0.0,   0.86, 0.0084,  0.043, -0.0056, 0.0098, 0.0063,  0.024, 
   19.,    2.0,   0.92,  0.061,  0.077,  0.063, -0.091, -0.099, -0.032, 
   81.,    2.0,   0.69,  0.072,  0.075,   0.16,   0.14,   0.14, 0.0090, 
   40.,    0.0,   0.86, 0.0084,  0.043, -0.0056, 0.0098, 0.0063,  0.024, 
   0.0,    2.0,   0.98,  0.018, -0.014, -0.016,  -0.15,  -0.16, -0.065, 
   32.,    1.0,   0.93, -0.030,  0.061,  0.025, -0.021, -0.031, -0.0022, 
   44.,    0.0,   0.88, -0.010,  0.051,  -0.12, -0.0092, -0.016, -0.011, 
   81.,    0.0,   0.74,  0.063,   0.18,  0.041,   0.13,   0.12,  0.064, 
   25.,    1.0,   0.98, -0.077,  0.019, -0.028, -0.063, -0.074, -0.037, 
   79.,    2.0,   0.69,  0.058,   0.19,  -0.35,   0.14,   0.13,  0.081, 
   8.0,    2.0,    1.0, -0.038, -0.031,  -0.11,  -0.17,  -0.18,  -0.13, 
   81.,    1.0,   0.96,  -0.14, -0.076, -0.061, -0.050, -0.060, -0.084, 
   87.,    2.0,   0.70, -0.0015,   0.19,   0.11,   0.13,   0.13,   0.13, 
   21.,    0.0,   0.99, -0.097, -0.090,  -0.12,  -0.12,  -0.13, -0.053, 
   49.,    0.0,   0.93,  -0.14, -0.057, -0.060, -0.063, -0.069, -0.094, 
   94.,    1.0,   0.77,   0.11,   0.11,  0.098,   0.14,   0.14,   0.14, 
   89.,    1.0,   0.89, -0.045, -0.031, 0.0031,  0.027,  0.023, 0.0095, 
   61.,    0.0,   0.82, -0.0052,  0.013,  0.034,  0.050,  0.046,  0.025, 
   45.,    0.0,   0.87, -0.0021,  -0.17,  0.011, -0.00076, -0.0073, -0.016, 
   17.,    1.0,   0.99, -0.065, -0.026, -0.033, -0.074, -0.085, -0.039, 
   90.,    0.0,   0.82,  -0.12, 0.0094, -0.021,  0.056,  0.052, -0.010, 
   14.,    2.0,    1.0, -0.046, -0.078,   0.23,  -0.17,  -0.18,  -0.14, 
   75.,    0.0,   0.81, -0.017,  0.018,  0.021,  0.060,  0.056,  0.043, 
   66.,    0.0,   0.76,  0.044, -0.043,   0.11,   0.11,   0.10,  0.080, 
   92.,    0.0,   0.80, -0.046, 0.0052, 0.0036,  0.074,  0.070, -0.026, 
   61.,    2.0,   0.78, -0.026,  -0.13, -0.086,  0.057,  0.052, -0.0077, 
   41.,    0.0,   0.81,   0.12,  0.032,  0.010,  0.066,  0.062,  0.086, 
   61.,    0.0,   0.82, -0.0052,  0.013,  0.034,  0.050,  0.046,  0.025, 
   39.,    0.0,   0.93,  -0.11,  -0.23,  -0.27, -0.061, -0.067, -0.071, 
   45.,    2.0,   0.80, 0.0045,  0.034,  0.083,  0.034,  0.029,  0.016, 
   93.,    1.0,   0.85, -0.014,  0.031,  0.074,  0.059,  0.054,  0.045, 
   78.,    1.0,   0.89, -0.036, -0.068, -0.038,  0.022,  0.018, -0.0047, 
   99.,    0.0,   0.82,  -0.12,  0.029,  0.084,  0.053,  0.049, 0.0019, 
   94.,    2.0,   0.71, -0.0085,   0.18,  0.046,   0.13,   0.12,  0.086, 
   96.,    1.0,   0.89,  -0.14,  0.076,  0.076,  0.026,  0.022, -0.030, 
   4.0,    2.0,    1.0, -0.038, -0.092, -0.054,  -0.17,  -0.18,  -0.13, 
   54.,    2.0,   0.90,  -0.22,  -0.21,  -0.19, -0.069, -0.077,  -0.16, 
   8.0,    0.0,   0.93,  0.034, -0.0094, 0.00070, -0.063, -0.069,  0.011, 
   72.,    2.0,   0.81,  -0.13, -0.049,  0.075,  0.018,  0.013,  -0.18, 
   39.,    1.0,   0.92, -0.021, -0.036, -0.0084, -0.011, -0.022, -0.013, 
   43.,    1.0,   0.97, -0.085, -0.076, -0.049, -0.055, -0.065, -0.050, 
   89.,    0.0,   0.82, -0.067, -0.079, -0.020,  0.050,  0.046, -0.038, 
   60.,    2.0,   0.79, 0.0045, -0.026, -0.024,  0.047,  0.042, 0.0026, 
   66.,    2.0,   0.76, -0.0035, -0.075,  0.018,  0.069,  0.064, -0.051, 
   19.,    2.0,   0.92,  0.061,  0.077,  0.063, -0.091, -0.099, -0.032, 
   33.,    2.0,    1.0,  -0.21,  -0.30,  -0.30,  -0.17,  -0.18,  -0.17, 
   48.,    2.0,   0.89,  -0.13,  -0.19, -0.084, -0.054, -0.062,  -0.11, 
   14.,    1.0,   0.97, -0.063,  -0.15,  -0.13, -0.062, -0.073, -0.017, 
   92.,    2.0,   0.62,   0.13, -0.0080,  -0.26,   0.22,   0.21,   0.13, 
   98.,    1.0,   0.89,  -0.14, -0.0030,   0.15,  0.023,  0.019, -0.030, 
   16.,    2.0,   0.97, -0.0075, -0.010,  0.015,  -0.14,  -0.15, -0.093, 
   38.,    0.0,   0.88, -0.0073, -0.053,  -0.12, -0.0060, -0.013, -0.0060, 
   33.,    0.0,   0.88,  0.052,  0.037,  0.061, -0.0050, -0.011,  0.071, 
   18.,    2.0,   0.94,  0.029, 0.0030,  0.034,  -0.11,  -0.12, -0.048, 
   19.,    0.0,   0.96, -0.012, -0.030, -0.0039, -0.087, -0.093, -0.048, 
   64.,    1.0,   0.90, -0.020, 0.0050, 0.0073,  0.016,  0.012, 0.0016, 
   53.,    0.0,   0.82,  0.051, -0.014,  0.013,  0.053,  0.049,  0.055, 
   47.,    0.0,   0.92, -0.013,  -0.18,  -0.12, -0.051, -0.057,  -0.11, 
   11.,    2.0,   0.97, -0.0055,  0.016,  0.044,  -0.14,  -0.14, -0.091, 
   53.,    1.0,   0.89, -0.0096,  0.076,  0.058,  0.021,  0.017,  0.026, 
